game_id,value,prob,condition,n
1197912,22,0.0,nash,
1197912,23,0.0,nash,
1197912,24,0.0,nash,
1197912,25,0.0,nash,
1197912,26,0.0,nash,
1197912,27,1.0,nash,
1198492,15,0.0,nash,
1198492,16,0.0,nash,
1198492,17,0.0,nash,
1198492,18,0.0,nash,
1198492,19,0.0,nash,
1198492,20,0.0,nash,
1198492,21,0.0,nash,
1198492,22,0.0,nash,
1198492,23,0.0,nash,
1198492,24,0.0,nash,
1198492,25,0.0,nash,
1198492,26,0.0,nash,
1198492,27,1.0,nash,
1199406,15,0.0,nash,
1199406,16,0.0,nash,
1199406,17,0.0,nash,
1199406,18,0.0,nash,
1199406,19,0.0,nash,
1199406,20,0.0,nash,
1199406,21,0.0,nash,
1199406,22,0.0,nash,
1199406,23,0.0,nash,
1199406,24,0.0,nash,
1199406,25,1.0,nash,
1199406,26,0.0,nash,
1199406,27,0.0,nash,
1199406,28,0.0,nash,
1209282,15,0.0,nash,
1209282,16,0.0,nash,
1209282,17,0.0,nash,
1209282,18,0.0,nash,
1209282,19,0.0,nash,
1209282,20,0.0,nash,
1209282,21,0.0,nash,
1209282,22,0.0,nash,
1209282,23,0.0,nash,
1209282,24,0.0,nash,
1209282,25,0.0,nash,
1209282,26,0.0,nash,
1209282,27,0.0,nash,
1209282,28,0.0,nash,
1209282,29,0.0,nash,
1209282,30,1.0,nash,
1229936,16,0.0,nash,
1229936,17,0.5,nash,
1229936,18,0.0,nash,
1229936,19,0.0,nash,
1229936,20,0.5,nash,
1264722,16,0.0,nash,
1264722,17,0.0,nash,
1264722,18,0.0,nash,
1264722,19,0.0,nash,
1264722,20,0.0,nash,
1264722,21,0.0,nash,
1264722,22,0.0,nash,
1264722,23,0.0,nash,
1264722,24,0.0,nash,
1264722,25,0.0,nash,
1264722,26,0.0,nash,
1264722,27,1.0,nash,
1264794,16,0.0,nash,
1264794,17,0.0,nash,
1264794,18,0.0,nash,
1264794,19,0.0,nash,
1264794,20,0.0,nash,
1264794,21,0.0,nash,
1264794,22,0.0,nash,
1264794,23,0.0,nash,
1264794,24,0.0,nash,
1264794,25,0.0,nash,
1264794,26,0.0,nash,
1264794,27,1.0,nash,
1266409,16,0.0,nash,
1266409,17,0.0,nash,
1266409,18,0.0,nash,
1266409,19,0.0,nash,
1266409,20,0.0,nash,
1266409,21,0.0,nash,
1266409,22,0.0,nash,
1266409,23,0.0,nash,
1266409,24,0.4090909090909091,nash,
1266409,25,0.0,nash,
1266409,26,0.5909090909090909,nash,
1266409,27,0.0,nash,
1275677,16,0.0,nash,
1275677,17,0.0,nash,
1275677,18,0.0,nash,
1275677,19,0.0,nash,
1275677,20,0.0,nash,
1275677,21,0.0,nash,
1275677,22,0.0,nash,
1275677,23,0.0,nash,
1275677,24,0.0,nash,
1275677,25,0.25,nash,
1275677,26,0.0,nash,
1275677,27,0.0,nash,
1275677,28,0.0,nash,
1275677,29,0.75,nash,
1282523,16,0.0,nash,
1282523,17,0.0,nash,
1282523,18,0.0,nash,
1282523,19,0.0,nash,
1282523,20,0.0,nash,
1282523,21,0.0,nash,
1282523,22,0.0,nash,
1282523,23,0.36666666666666664,nash,
1282523,24,0.0,nash,
1282523,25,0.0,nash,
1282523,26,0.0,nash,
1282523,27,0.6333333333333333,nash,
1282523,28,0.0,nash,
1282523,29,0.0,nash,
1282523,30,0.0,nash,
1282542,16,0.0,nash,
1282542,17,0.0,nash,
1282542,18,0.0,nash,
1282542,19,0.0,nash,
1282542,20,0.0,nash,
1282542,21,0.0,nash,
1282542,22,0.06666666666666667,nash,
1282542,23,0.0,nash,
1282542,24,0.0,nash,
1282542,25,0.0,nash,
1282542,26,0.3333333333333333,nash,
1282542,27,0.0,nash,
1282542,28,0.0,nash,
1282542,29,0.0,nash,
1282542,30,0.6,nash,
1286818,16,0.0,nash,
1286818,17,0.0,nash,
1286818,18,0.0,nash,
1286818,19,0.0,nash,
1286818,20,0.0,nash,
1286818,21,0.0,nash,
1286818,22,0.0,nash,
1286818,23,0.0,nash,
1286818,24,0.0,nash,
1286818,25,0.0,nash,
1286818,26,0.0,nash,
1286818,27,0.03333333333333333,nash,
1286818,28,0.11666666666666667,nash,
1286818,29,0.2,nash,
1286818,30,0.2833333333333333,nash,
1286818,31,0.36666666666666664,nash,
1290390,16,0.0,nash,
1290390,17,0.0,nash,
1290390,18,0.0,nash,
1290390,19,0.0,nash,
1290390,20,0.0,nash,
1290390,21,0.0,nash,
1290390,22,0.0,nash,
1290390,23,0.0,nash,
1290390,24,0.0,nash,
1290390,25,0.0,nash,
1290390,26,0.0,nash,
1290390,27,0.0,nash,
1290390,28,0.0,nash,
1290390,29,0.5714285714285714,nash,
1290390,30,0.0,nash,
1290390,31,0.0,nash,
1290390,32,0.42857142857142855,nash,
1292575,16,0.0,nash,
1292575,17,0.0,nash,
1292575,18,0.0,nash,
1292575,19,0.0,nash,
1292575,20,0.0,nash,
1292575,21,0.0,nash,
1292575,22,0.0,nash,
1292575,23,0.0,nash,
1292575,24,0.06666666666666667,nash,
1292575,25,0.0,nash,
1292575,26,0.0,nash,
1292575,27,0.0,nash,
1292575,28,0.3333333333333333,nash,
1292575,29,0.0,nash,
1292575,30,0.0,nash,
1292575,31,0.0,nash,
1292575,32,0.6,nash,
1307185,17,0.0,nash,
1307185,18,0.0,nash,
1307185,19,0.0,nash,
1307185,20,0.46153846153846156,nash,
1307185,21,0.5384615384615384,nash,
1322427,17,1.0,nash,
1322427,18,0.0,nash,
1322427,19,0.0,nash,
1322427,20,0.0,nash,
1322427,21,0.0,nash,
1322427,22,0.0,nash,
1322427,23,0.0,nash,
1322427,24,0.0,nash,
1323075,17,0.0,nash,
1323075,18,0.0,nash,
1323075,19,0.0,nash,
1323075,20,0.0,nash,
1323075,21,0.0,nash,
1323075,22,0.0,nash,
1323075,23,0.0,nash,
1323075,24,1.0,nash,
1326432,17,0.0,nash,
1326432,18,0.0,nash,
1326432,19,0.0,nash,
1326432,20,0.0,nash,
1326432,21,0.0,nash,
1326432,22,0.0,nash,
1326432,23,0.0,nash,
1326432,24,0.55,nash,
1326432,25,0.45,nash,
1332057,17,0.0,nash,
1332057,18,0.0,nash,
1332057,19,0.0,nash,
1332057,20,0.0,nash,
1332057,21,0.0,nash,
1332057,22,0.0,nash,
1332057,23,0.0,nash,
1332057,24,0.0,nash,
1332057,25,0.0,nash,
1332057,26,1.0,nash,
1332556,17,0.0,nash,
1332556,18,0.0,nash,
1332556,19,0.0,nash,
1332556,20,0.0,nash,
1332556,21,0.0,nash,
1332556,22,0.0,nash,
1332556,23,0.0,nash,
1332556,24,0.0,nash,
1332556,25,0.0,nash,
1332556,26,1.0,nash,
1337839,17,0.0,nash,
1337839,18,0.0,nash,
1337839,19,0.0,nash,
1337839,20,0.0,nash,
1337839,21,0.0,nash,
1337839,22,0.0,nash,
1337839,23,0.0,nash,
1337839,24,0.0,nash,
1337839,25,0.0,nash,
1337839,26,0.0,nash,
1337839,27,1.0,nash,
1342306,17,0.0,nash,
1342306,18,0.0,nash,
1342306,19,0.0,nash,
1342306,20,0.0,nash,
1342306,21,0.0,nash,
1342306,22,0.0,nash,
1342306,23,0.0,nash,
1342306,24,0.0,nash,
1342306,25,0.0,nash,
1342306,26,0.0,nash,
1342306,27,0.46153846153846156,nash,
1342306,28,0.5384615384615384,nash,
1345971,17,0.0,nash,
1345971,18,1.0,nash,
1345971,19,0.0,nash,
1345971,20,0.0,nash,
1345971,21,0.0,nash,
1345971,22,0.0,nash,
1345971,23,0.0,nash,
1345971,24,0.0,nash,
1345971,25,0.0,nash,
1345971,26,0.0,nash,
1345971,27,0.0,nash,
1345971,28,0.0,nash,
1345971,29,0.0,nash,
1348322,17,0.0,nash,
1348322,18,0.0,nash,
1348322,19,0.0,nash,
1348322,20,0.0,nash,
1348322,21,0.0,nash,
1348322,22,0.0,nash,
1348322,23,0.0,nash,
1348322,24,0.0196078431372549,nash,
1348322,25,0.0784313725490196,nash,
1348322,26,0.13725490196078433,nash,
1348322,27,0.19607843137254902,nash,
1348322,28,0.2549019607843137,nash,
1348322,29,0.3137254901960784,nash,
1355125,17,0.0,nash,
1355125,18,0.0,nash,
1355125,19,0.0,nash,
1355125,20,0.0,nash,
1355125,21,0.0,nash,
1355125,22,0.0,nash,
1355125,23,0.0,nash,
1355125,24,0.0,nash,
1355125,25,0.0,nash,
1355125,26,0.0,nash,
1355125,27,0.1,nash,
1355125,28,0.0,nash,
1355125,29,0.0,nash,
1355125,30,0.0,nash,
1355125,31,0.9,nash,
1360360,17,0.0,nash,
1360360,18,0.0,nash,
1360360,19,0.0,nash,
1360360,20,0.0,nash,
1360360,21,0.0,nash,
1360360,22,0.0,nash,
1360360,23,0.0,nash,
1360360,24,0.0,nash,
1360360,25,0.0,nash,
1360360,26,0.0,nash,
1360360,27,0.0,nash,
1360360,28,0.0,nash,
1360360,29,0.0,nash,
1360360,30,0.0,nash,
1360360,31,0.0,nash,
1360360,32,1.0,nash,
1370732,17,0.0,nash,
1370732,18,0.0,nash,
1370732,19,0.0,nash,
1370732,20,0.0,nash,
1370732,21,0.0,nash,
1370732,22,0.0,nash,
1370732,23,0.0,nash,
1370732,24,0.0,nash,
1370732,25,0.0,nash,
1370732,26,0.0,nash,
1370732,27,0.0,nash,
1370732,28,0.0,nash,
1370732,29,0.0,nash,
1370732,30,0.0,nash,
1370732,31,0.0,nash,
1370732,32,0.47619047619047616,nash,
1370732,33,0.3333333333333333,nash,
1370732,34,0.19047619047619047,nash,
1388612,18,0.0,nash,
1388612,19,0.0,nash,
1388612,20,0.0,nash,
1388612,21,0.0,nash,
1388612,22,0.0,nash,
1388612,23,1.0,nash,
1392934,18,0.0,nash,
1392934,19,0.0,nash,
1392934,20,0.06666666666666667,nash,
1392934,21,0.13333333333333333,nash,
1392934,22,0.2,nash,
1392934,23,0.26666666666666666,nash,
1392934,24,0.3333333333333333,nash,
1394125,18,1.0,nash,
1394125,19,0.0,nash,
1394125,20,0.0,nash,
1394125,21,0.0,nash,
1394125,22,0.0,nash,
1394125,23,0.0,nash,
1394125,24,0.0,nash,
1396550,18,0.0,nash,
1396550,19,0.0,nash,
1396550,20,0.0,nash,
1396550,21,0.0,nash,
1396550,22,0.0,nash,
1396550,23,0.0,nash,
1396550,24,0.0,nash,
1396550,25,1.0,nash,
1413917,18,1.0,nash,
1413917,19,0.0,nash,
1413917,20,0.0,nash,
1413917,21,0.0,nash,
1413917,22,0.0,nash,
1413917,23,0.0,nash,
1413917,24,0.0,nash,
1413917,25,0.0,nash,
1413917,26,0.0,nash,
1413917,27,0.0,nash,
1413917,28,0.0,nash,
1426960,18,0.0,nash,
1426960,19,0.0,nash,
1426960,20,0.0,nash,
1426960,21,1.0,nash,
1426960,22,0.0,nash,
1426960,23,0.0,nash,
1426960,24,0.0,nash,
1426960,25,0.0,nash,
1426960,26,0.0,nash,
1426960,27,0.0,nash,
1426960,28,0.0,nash,
1426960,29,0.0,nash,
1426960,30,0.0,nash,
1426960,31,0.0,nash,
1429967,18,0.0,nash,
1429967,19,0.0,nash,
1429967,20,0.0,nash,
1429967,21,0.0,nash,
1429967,22,0.0,nash,
1429967,23,0.0,nash,
1429967,24,0.0,nash,
1429967,25,0.0,nash,
1429967,26,0.0,nash,
1429967,27,0.0,nash,
1429967,28,0.0,nash,
1429967,29,0.0,nash,
1429967,30,0.0,nash,
1429967,31,0.0,nash,
1429967,32,1.0,nash,
1437644,18,0.0,nash,
1437644,19,0.0,nash,
1437644,20,0.0,nash,
1437644,21,0.0,nash,
1437644,22,0.0,nash,
1437644,23,0.0,nash,
1437644,24,0.0,nash,
1437644,25,0.0,nash,
1437644,26,0.0,nash,
1437644,27,0.0,nash,
1437644,28,0.0,nash,
1437644,29,0.0,nash,
1437644,30,0.0,nash,
1437644,31,0.0,nash,
1437644,32,0.0,nash,
1437644,33,1.0,nash,
1446326,18,0.0,nash,
1446326,19,0.0,nash,
1446326,20,0.0,nash,
1446326,21,0.0,nash,
1446326,22,0.0,nash,
1446326,23,0.0,nash,
1446326,24,0.0,nash,
1446326,25,0.0,nash,
1446326,26,0.0,nash,
1446326,27,0.0,nash,
1446326,28,0.0,nash,
1446326,29,0.0,nash,
1446326,30,0.0,nash,
1446326,31,0.0,nash,
1446326,32,0.0,nash,
1446326,33,0.0,nash,
1446326,34,0.4375,nash,
1446326,35,0.5625,nash,
1446707,18,0.0,nash,
1446707,19,0.0,nash,
1446707,20,0.0,nash,
1446707,21,0.0,nash,
1446707,22,0.0,nash,
1446707,23,0.0,nash,
1446707,24,0.0,nash,
1446707,25,0.0,nash,
1446707,26,0.0,nash,
1446707,27,0.0,nash,
1446707,28,0.0,nash,
1446707,29,0.0,nash,
1446707,30,0.0,nash,
1446707,31,0.0,nash,
1446707,32,0.0,nash,
1446707,33,0.0,nash,
1446707,34,0.0,nash,
1446707,35,1.0,nash,
1446834,18,0.0,nash,
1446834,19,0.0,nash,
1446834,20,0.0,nash,
1446834,21,0.0,nash,
1446834,22,0.0,nash,
1446834,23,0.0,nash,
1446834,24,0.0,nash,
1446834,25,0.0,nash,
1446834,26,0.0,nash,
1446834,27,0.0,nash,
1446834,28,0.0,nash,
1446834,29,0.0,nash,
1446834,30,0.0,nash,
1446834,31,0.0,nash,
1446834,32,0.0,nash,
1446834,33,0.0,nash,
1446834,34,0.45,nash,
1446834,35,0.55,nash,
1455533,19,0.0,nash,
1455533,20,0.0,nash,
1455533,21,0.0,nash,
1455533,22,1.0,nash,
1455533,23,0.0,nash,
1456573,19,0.0,nash,
1456573,20,0.08333333333333333,nash,
1456573,21,0.19444444444444445,nash,
1456573,22,0.3055555555555556,nash,
1456573,23,0.4166666666666667,nash,
1460011,19,0.0,nash,
1460011,20,0.0,nash,
1460011,21,0.0,nash,
1460011,22,0.0,nash,
1460011,23,1.0,nash,
1460011,24,0.0,nash,
1461724,19,0.0,nash,
1461724,20,0.0,nash,
1461724,21,0.7,nash,
1461724,22,0.0,nash,
1461724,23,0.0,nash,
1461724,24,0.3,nash,
1470304,19,0.0,nash,
1470304,20,0.0,nash,
1470304,21,0.0,nash,
1470304,22,0.0,nash,
1470304,23,0.0,nash,
1470304,24,0.0,nash,
1470304,25,1.0,nash,
1470304,26,0.0,nash,
1477315,19,0.0,nash,
1477315,20,0.0,nash,
1477315,21,0.0,nash,
1477315,22,0.0,nash,
1477315,23,0.0,nash,
1477315,24,0.0,nash,
1477315,25,0.0,nash,
1477315,26,0.0,nash,
1477315,27,1.0,nash,
1481503,19,0.0,nash,
1481503,20,0.0,nash,
1481503,21,0.0,nash,
1481503,22,0.0,nash,
1481503,23,0.0,nash,
1481503,24,0.0,nash,
1481503,25,0.0,nash,
1481503,26,0.0,nash,
1481503,27,0.0,nash,
1481503,28,1.0,nash,
1482104,19,0.0,nash,
1482104,20,0.0,nash,
1482104,21,0.0,nash,
1482104,22,0.0,nash,
1482104,23,0.36363636363636365,nash,
1482104,24,0.0,nash,
1482104,25,0.0,nash,
1482104,26,0.6363636363636364,nash,
1482104,27,0.0,nash,
1482104,28,0.0,nash,
1482342,19,0.0,nash,
1482342,20,0.0,nash,
1482342,21,0.0,nash,
1482342,22,0.0,nash,
1482342,23,0.0,nash,
1482342,24,0.0,nash,
1482342,25,0.0,nash,
1482342,26,0.0,nash,
1482342,27,0.0,nash,
1482342,28,1.0,nash,
1486856,19,0.0,nash,
1486856,20,0.0,nash,
1486856,21,0.0,nash,
1486856,22,0.0,nash,
1486856,23,0.0,nash,
1486856,24,0.0,nash,
1486856,25,0.35,nash,
1486856,26,0.0,nash,
1486856,27,0.0,nash,
1486856,28,0.65,nash,
1486856,29,0.0,nash,
1488002,19,0.0,nash,
1488002,20,0.0,nash,
1488002,21,0.0,nash,
1488002,22,0.0,nash,
1488002,23,0.0,nash,
1488002,24,0.0,nash,
1488002,25,0.0,nash,
1488002,26,0.0,nash,
1488002,27,0.0,nash,
1488002,28,1.0,nash,
1488002,29,0.0,nash,
1491174,19,0.0,nash,
1491174,20,0.0,nash,
1491174,21,0.0,nash,
1491174,22,0.0,nash,
1491174,23,0.0,nash,
1491174,24,0.0,nash,
1491174,25,0.0,nash,
1491174,26,0.0,nash,
1491174,27,0.0,nash,
1491174,28,0.0,nash,
1491174,29,1.0,nash,
1491174,30,0.0,nash,
1491970,19,0.0,nash,
1491970,20,0.0,nash,
1491970,21,0.0,nash,
1491970,22,0.0,nash,
1491970,23,0.0,nash,
1491970,24,0.0,nash,
1491970,25,0.0,nash,
1491970,26,0.0,nash,
1491970,27,0.0,nash,
1491970,28,0.0,nash,
1491970,29,1.0,nash,
1491970,30,0.0,nash,
1498079,19,0.0,nash,
1498079,20,0.0,nash,
1498079,21,0.0,nash,
1498079,22,0.0,nash,
1498079,23,0.0,nash,
1498079,24,0.0,nash,
1498079,25,0.0,nash,
1498079,26,0.0,nash,
1498079,27,0.0,nash,
1498079,28,0.0,nash,
1498079,29,0.0,nash,
1498079,30,0.0,nash,
1498079,31,1.0,nash,
1504162,19,0.0,nash,
1504162,20,0.0,nash,
1504162,21,0.0,nash,
1504162,22,0.0,nash,
1504162,23,0.0,nash,
1504162,24,0.0,nash,
1504162,25,0.0,nash,
1504162,26,0.0,nash,
1504162,27,0.0,nash,
1504162,28,0.0,nash,
1504162,29,0.0,nash,
1504162,30,0.0,nash,
1504162,31,0.0,nash,
1504162,32,1.0,nash,
1508603,19,0.0,nash,
1508603,20,0.0,nash,
1508603,21,0.0,nash,
1508603,22,0.0,nash,
1508603,23,0.0,nash,
1508603,24,0.0,nash,
1508603,25,0.0,nash,
1508603,26,0.0,nash,
1508603,27,0.0,nash,
1508603,28,0.0,nash,
1508603,29,0.0,nash,
1508603,30,0.0,nash,
1508603,31,0.0,nash,
1508603,32,1.0,nash,
1508603,33,0.0,nash,
1510733,19,0.0,nash,
1510733,20,0.0,nash,
1510733,21,0.0,nash,
1510733,22,0.0,nash,
1510733,23,0.0,nash,
1510733,24,0.0,nash,
1510733,25,0.0,nash,
1510733,26,0.0,nash,
1510733,27,0.0,nash,
1510733,28,0.0,nash,
1510733,29,0.0,nash,
1510733,30,0.0,nash,
1510733,31,0.0,nash,
1510733,32,0.0,nash,
1510733,33,0.4,nash,
1510733,34,0.6,nash,
1519704,19,0.0,nash,
1519704,20,0.0,nash,
1519704,21,0.0,nash,
1519704,22,0.0,nash,
1519704,23,0.0,nash,
1519704,24,0.0,nash,
1519704,25,0.0,nash,
1519704,26,0.0,nash,
1519704,27,0.0,nash,
1519704,28,0.0,nash,
1519704,29,0.0,nash,
1519704,30,0.0,nash,
1519704,31,0.0,nash,
1519704,32,0.0,nash,
1519704,33,0.0,nash,
1519704,34,0.0,nash,
1519704,35,0.0,nash,
1519704,36,1.0,nash,
101590,1,0.04,opt,100.0
101590,2,0.16,opt,100.0
101590,3,0.69,opt,100.0
101590,4,0.04,opt,100.0
101590,5,0.07,opt,100.0
102710,1,0.64,opt,100.0
102710,2,0.11,opt,100.0
102710,3,0.07,opt,100.0
102710,4,0.03,opt,100.0
102710,5,0.15,opt,100.0
104728,1,0.9,opt,100.0
104728,2,0.0,opt,100.0
104728,3,0.01,opt,100.0
104728,4,0.01,opt,100.0
104728,5,0.08,opt,100.0
106341,1,0.04040404040404041,opt,99.0
106341,2,0.09090909090909091,opt,99.0
106341,3,0.21212121212121213,opt,99.0
106341,4,0.1717171717171717,opt,99.0
106341,5,0.41414141414141414,opt,99.0
106341,6,0.0707070707070707,opt,99.0
108886,1,0.11,opt,100.0
108886,2,0.08,opt,100.0
108886,3,0.27,opt,100.0
108886,4,0.12,opt,100.0
108886,5,0.35,opt,100.0
108886,6,0.07,opt,100.0
117270,1,0.0,opt,100.0
117270,2,0.05,opt,100.0
117270,3,0.07,opt,100.0
117270,4,0.05,opt,100.0
117270,5,0.07,opt,100.0
117270,6,0.1,opt,100.0
117270,7,0.23,opt,100.0
117270,8,0.43,opt,100.0
122262,1,0.03,opt,100.0
122262,2,0.12,opt,100.0
122262,3,0.09,opt,100.0
122262,4,0.13,opt,100.0
122262,5,0.34,opt,100.0
122262,6,0.12,opt,100.0
122262,7,0.05,opt,100.0
122262,8,0.03,opt,100.0
122262,9,0.09,opt,100.0
139607,1,0.0,opt,100.0
139607,2,0.05,opt,100.0
139607,3,0.05,opt,100.0
139607,4,0.08,opt,100.0
139607,5,0.03,opt,100.0
139607,6,0.08,opt,100.0
139607,7,0.0,opt,100.0
139607,8,0.17,opt,100.0
139607,9,0.09,opt,100.0
139607,10,0.34,opt,100.0
139607,11,0.03,opt,100.0
139607,12,0.08,opt,100.0
155808,1,0.0,opt,100.0
155808,2,0.01,opt,100.0
155808,3,0.04,opt,100.0
155808,4,0.04,opt,100.0
155808,5,0.03,opt,100.0
155808,6,0.0,opt,100.0
155808,7,0.01,opt,100.0
155808,8,0.05,opt,100.0
155808,9,0.05,opt,100.0
155808,10,0.04,opt,100.0
155808,11,0.03,opt,100.0
155808,12,0.06,opt,100.0
155808,13,0.08,opt,100.0
155808,14,0.16,opt,100.0
155808,15,0.2,opt,100.0
155808,16,0.2,opt,100.0
162531,1,0.08,opt,100.0
162531,2,0.03,opt,100.0
162531,3,0.01,opt,100.0
162531,4,0.01,opt,100.0
162531,5,0.03,opt,100.0
162531,6,0.04,opt,100.0
162531,7,0.12,opt,100.0
162531,8,0.54,opt,100.0
162531,9,0.05,opt,100.0
162531,10,0.0,opt,100.0
162531,11,0.0,opt,100.0
162531,12,0.0,opt,100.0
162531,13,0.0,opt,100.0
162531,14,0.0,opt,100.0
162531,15,0.0,opt,100.0
162531,16,0.0,opt,100.0
162531,17,0.09,opt,100.0
170918,1,0.0,opt,100.0
170918,2,0.0,opt,100.0
170918,3,0.05,opt,100.0
170918,4,0.02,opt,100.0
170918,5,0.0,opt,100.0
170918,6,0.01,opt,100.0
170918,7,0.01,opt,100.0
170918,8,0.02,opt,100.0
170918,9,0.01,opt,100.0
170918,10,0.05,opt,100.0
170918,11,0.04,opt,100.0
170918,12,0.03,opt,100.0
170918,13,0.01,opt,100.0
170918,14,0.0,opt,100.0
170918,15,0.04,opt,100.0
170918,16,0.06,opt,100.0
170918,17,0.26,opt,100.0
170918,18,0.24,opt,100.0
170918,19,0.15,opt,100.0
176678,2,0.05,opt,100.0
176678,3,0.06,opt,100.0
176678,4,0.08,opt,100.0
176678,5,0.21,opt,100.0
176678,6,0.6,opt,100.0
182934,2,0.06,opt,100.0
182934,3,0.11,opt,100.0
182934,4,0.43,opt,100.0
182934,5,0.23,opt,100.0
182934,6,0.09,opt,100.0
182934,7,0.08,opt,100.0
186075,2,0.1,opt,100.0
186075,3,0.02,opt,100.0
186075,4,0.29,opt,100.0
186075,5,0.02,opt,100.0
186075,6,0.48,opt,100.0
186075,7,0.01,opt,100.0
186075,8,0.08,opt,100.0
195438,2,0.01,opt,100.0
195438,3,0.08,opt,100.0
195438,4,0.06,opt,100.0
195438,5,0.03,opt,100.0
195438,6,0.06,opt,100.0
195438,7,0.34,opt,100.0
195438,8,0.18,opt,100.0
195438,9,0.16,opt,100.0
195438,10,0.08,opt,100.0
195730,2,0.02,opt,100.0
195730,3,0.0,opt,100.0
195730,4,0.1,opt,100.0
195730,5,0.01,opt,100.0
195730,6,0.06,opt,100.0
195730,7,0.04,opt,100.0
195730,8,0.49,opt,100.0
195730,9,0.11,opt,100.0
195730,10,0.17,opt,100.0
197894,2,0.05,opt,100.0
197894,3,0.05,opt,100.0
197894,4,0.21,opt,100.0
197894,5,0.34,opt,100.0
197894,6,0.23,opt,100.0
197894,7,0.03,opt,100.0
197894,8,0.02,opt,100.0
197894,9,0.0,opt,100.0
197894,10,0.07,opt,100.0
210679,2,0.0,opt,100.0
210679,3,0.01,opt,100.0
210679,4,0.08,opt,100.0
210679,5,0.07,opt,100.0
210679,6,0.01,opt,100.0
210679,7,0.07,opt,100.0
210679,8,0.04,opt,100.0
210679,9,0.07,opt,100.0
210679,10,0.49,opt,100.0
210679,11,0.05,opt,100.0
210679,12,0.01,opt,100.0
210679,13,0.1,opt,100.0
225769,2,0.01,opt,100.0
225769,3,0.04,opt,100.0
225769,4,0.03,opt,100.0
225769,5,0.02,opt,100.0
225769,6,0.0,opt,100.0
225769,7,0.0,opt,100.0
225769,8,0.02,opt,100.0
225769,9,0.0,opt,100.0
225769,10,0.08,opt,100.0
225769,11,0.01,opt,100.0
225769,12,0.08,opt,100.0
225769,13,0.02,opt,100.0
225769,14,0.22,opt,100.0
225769,15,0.12,opt,100.0
225769,16,0.35,opt,100.0
229065,2,0.08,opt,100.0
229065,3,0.08,opt,100.0
229065,4,0.1,opt,100.0
229065,5,0.1,opt,100.0
229065,6,0.06,opt,100.0
229065,7,0.19,opt,100.0
229065,8,0.26,opt,100.0
229065,9,0.01,opt,100.0
229065,10,0.0,opt,100.0
229065,11,0.0,opt,100.0
229065,12,0.0,opt,100.0
229065,13,0.0,opt,100.0
229065,14,0.0,opt,100.0
229065,15,0.01,opt,100.0
229065,16,0.11,opt,100.0
229319,2,0.01,opt,100.0
229319,3,0.03,opt,100.0
229319,4,0.11,opt,100.0
229319,5,0.13,opt,100.0
229319,6,0.16,opt,100.0
229319,7,0.3,opt,100.0
229319,8,0.15,opt,100.0
229319,9,0.01,opt,100.0
229319,10,0.03,opt,100.0
229319,11,0.0,opt,100.0
229319,12,0.0,opt,100.0
229319,13,0.0,opt,100.0
229319,14,0.0,opt,100.0
229319,15,0.01,opt,100.0
229319,16,0.06,opt,100.0
235115,2,0.0,opt,100.0
235115,3,0.0,opt,100.0
235115,4,0.0,opt,100.0
235115,5,0.04,opt,100.0
235115,6,0.07,opt,100.0
235115,7,0.08,opt,100.0
235115,8,0.35,opt,100.0
235115,9,0.36,opt,100.0
235115,10,0.02,opt,100.0
235115,11,0.01,opt,100.0
235115,12,0.0,opt,100.0
235115,13,0.0,opt,100.0
235115,14,0.0,opt,100.0
235115,15,0.0,opt,100.0
235115,16,0.0,opt,100.0
235115,17,0.07,opt,100.0
235290,2,0.0,opt,100.0
235290,3,0.05,opt,100.0
235290,4,0.04,opt,100.0
235290,5,0.03,opt,100.0
235290,6,0.01,opt,100.0
235290,7,0.05,opt,100.0
235290,8,0.01,opt,100.0
235290,9,0.04,opt,100.0
235290,10,0.07,opt,100.0
235290,11,0.07,opt,100.0
235290,12,0.11,opt,100.0
235290,13,0.11,opt,100.0
235290,14,0.16,opt,100.0
235290,15,0.17,opt,100.0
235290,16,0.01,opt,100.0
235290,17,0.07,opt,100.0
241127,2,0.01,opt,100.0
241127,3,0.06,opt,100.0
241127,4,0.03,opt,100.0
241127,5,0.01,opt,100.0
241127,6,0.01,opt,100.0
241127,7,0.0,opt,100.0
241127,8,0.01,opt,100.0
241127,9,0.0,opt,100.0
241127,10,0.03,opt,100.0
241127,11,0.03,opt,100.0
241127,12,0.04,opt,100.0
241127,13,0.02,opt,100.0
241127,14,0.09,opt,100.0
241127,15,0.05,opt,100.0
241127,16,0.14,opt,100.0
241127,17,0.15,opt,100.0
241127,18,0.22,opt,100.0
241127,19,0.1,opt,100.0
268516,3,0.15,opt,100.0
268516,4,0.11,opt,100.0
268516,5,0.07,opt,100.0
268516,6,0.29,opt,100.0
268516,7,0.21,opt,100.0
268516,8,0.05,opt,100.0
268516,9,0.02,opt,100.0
268516,10,0.1,opt,100.0
287358,3,0.07,opt,100.0
287358,4,0.02,opt,100.0
287358,5,0.05,opt,100.0
287358,6,0.0,opt,100.0
287358,7,0.07,opt,100.0
287358,8,0.03,opt,100.0
287358,9,0.13,opt,100.0
287358,10,0.06,opt,100.0
287358,11,0.27,opt,100.0
287358,12,0.07,opt,100.0
287358,13,0.16,opt,100.0
287358,14,0.07,opt,100.0
296499,3,0.03,opt,100.0
296499,4,0.04,opt,100.0
